[DIAG] DLL static-init starting (before proto registration)
Filters: "File spark (real mechanism): a shared-ancestor storm*"
Randomness seeded to: 924448775
[2026-09-21 22:53:33.621] [info] SparkEngine started (0 spark(s) armed)
[2026-09-21 22:53:33.630] [info] SparkEngine: armed 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep21\f.txt'
[2026-09-21 22:53:33.630] [info] SparkEngine: armed 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep22\f.txt'
[2026-09-21 22:53:33.630] [info] SparkEngine: armed 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep23\f.txt'
[2026-09-21 22:53:33.631] [info] SparkEngine: armed 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep24\f.txt'
[2026-09-21 22:53:33.631] [info] SparkEngine: armed 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep25\f.txt'
[2026-09-21 22:53:33.631] [info] SparkEngine: armed 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep26\f.txt'
[2026-09-21 22:53:33.632] [info] SparkEngine: armed 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep27\f.txt'
[2026-09-21 22:53:33.632] [info] SparkEngine: armed 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep28\f.txt'
[2026-09-21 22:53:33.632] [info] SparkEngine: armed 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep29\f.txt'
[2026-09-21 22:53:33.690] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep15\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:33.690] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep16\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:33.690] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep17\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:33.690] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep18\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:33.690] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep22\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:33.690] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep19\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:33.690] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep20\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:33.690] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep21\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:33.690] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep24\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:33.690] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep25\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:33.690] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep26\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:33.690] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep27\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:33.691] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep15\f.txt' recovered
[2026-09-21 22:53:33.691] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep16\f.txt' recovered
[2026-09-21 22:53:33.691] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep17\f.txt' recovered
[2026-09-21 22:53:33.740] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep23\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:33.755] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep18\f.txt' recovered
[2026-09-21 22:53:33.756] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep22\f.txt' recovered
[2026-09-21 22:53:33.756] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep19\f.txt' recovered
[2026-09-21 22:53:33.756] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep20\f.txt' recovered
[2026-09-21 22:53:33.756] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep21\f.txt' recovered
[2026-09-21 22:53:33.756] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep24\f.txt' recovered
[2026-09-21 22:53:33.756] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep25\f.txt' recovered
[2026-09-21 22:53:33.756] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep26\f.txt' recovered
[2026-09-21 22:53:33.791] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep28\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:33.791] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep13\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:33.791] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep14\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:33.805] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep15\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:33.852] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep28\f.txt' recovered
[2026-09-21 22:53:33.853] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep13\f.txt' recovered
[2026-09-21 22:53:33.853] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep14\f.txt' recovered
[2026-09-21 22:53:33.868] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep15\f.txt' recovered
[2026-09-21 22:53:33.881] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep27\f.txt' recovered
[2026-09-21 22:53:33.905] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep22\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:33.905] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep19\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:33.905] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep20\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:33.905] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep21\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:33.905] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep25\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:33.932] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep23\f.txt' recovered
[2026-09-21 22:53:33.934] [warning] SparkEngine: watch 'file|100:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep6\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:33.934] [warning] SparkEngine: watch 'file|100:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep9\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:33.935] [info] SparkEngine: watch 'file|100:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep9\f.txt' recovered
[2026-09-21 22:53:33.945] [info] SparkEngine: watch 'file|100:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep6\f.txt' recovered
[2026-09-21 22:53:33.965] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep22\f.txt' recovered
[2026-09-21 22:53:33.966] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep19\f.txt' recovered
[2026-09-21 22:53:33.966] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep20\f.txt' recovered
[2026-09-21 22:53:33.967] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep21\f.txt' recovered
[2026-09-21 22:53:33.967] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep25\f.txt' recovered
[2026-09-21 22:53:33.998] [warning] SparkEngine: watch 'file|100:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep2\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:34.014] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep14\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:34.014] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep23\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:34.016] [warning] SparkEngine: watch 'file|100:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep8\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:34.016] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep27\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:34.045] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep18\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:34.045] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep24\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:34.046] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep26\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:34.046] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep18\f.txt' recovered
[2026-09-21 22:53:34.047] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep24\f.txt' recovered
[2026-09-21 22:53:34.047] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep26\f.txt' recovered
[2026-09-21 22:53:34.060] [info] SparkEngine: watch 'file|100:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep2\f.txt' recovered
[2026-09-21 22:53:34.076] [info] SparkEngine: watch 'file|100:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep8\f.txt' recovered
[2026-09-21 22:53:34.076] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep23\f.txt' recovered
[2026-09-21 22:53:34.078] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep14\f.txt' recovered
[2026-09-21 22:53:34.078] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep27\f.txt' recovered
[2026-09-21 22:53:34.109] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep24\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:34.109] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep25\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:34.109] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep26\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:34.110] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep24\f.txt' recovered
[2026-09-21 22:53:34.142] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep16\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:34.142] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep23\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:34.172] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep25\f.txt' recovered
[2026-09-21 22:53:34.172] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep26\f.txt' recovered
[2026-09-21 22:53:34.174] [warning] SparkEngine: watch 'file|100:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep3\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:34.174] [warning] SparkEngine: watch 'file|100:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep4\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:34.174] [warning] SparkEngine: watch 'file|100:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep6\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:34.174] [warning] SparkEngine: watch 'file|100:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep7\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:34.174] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep19\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:34.174] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep24\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:34.205] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep16\f.txt' recovered
[2026-09-21 22:53:34.205] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep23\f.txt' recovered
[2026-09-21 22:53:34.235] [info] SparkEngine: watch 'file|100:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep6\f.txt' recovered
[2026-09-21 22:53:34.237] [info] SparkEngine: watch 'file|100:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep3\f.txt' recovered
[2026-09-21 22:53:34.237] [info] SparkEngine: watch 'file|100:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep4\f.txt' recovered
[2026-09-21 22:53:34.237] [info] SparkEngine: watch 'file|100:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep7\f.txt' recovered
[2026-09-21 22:53:34.237] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep19\f.txt' recovered
[2026-09-21 22:53:34.237] [info] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep24\f.txt' recovered
[2026-09-21 22:53:34.238] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep25\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:34.238] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep26\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:34.254] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep15\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:34.254] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep17\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:34.255] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep22\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:34.255] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep27\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:34.286] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep28\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:34.286] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep13\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:34.286] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep14\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:34.286] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep16\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:34.286] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep23\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
[2026-09-21 22:53:34.286] [warning] SparkEngine: watch 'file|101:C:\Users\<user>\AppData\Local\Temp\yuzu_test_spark_fileb2_storm_root_6032592465085344657_0\dep20\f.txt' FAULTED — armed but not watching (file watch establishment pending past grace)
